"sample_id","habitat","insertsHQ"
"SRS075716","human gut",18005389
"SRS075765","human oral",24685150
"SRS075767","human oral",1302966
"SRS075771","human oral",24011872
"SRS075773","human gut",29791395
"SRS075778","human nose",210351
"SRS075813","human oral",21574637
"SRS075815","human oral",6343141
"SRS075819","human oral",21709797
"SRS075821","human gut",25023114
"SRS075826","human nose",141867
"SRS075829","human vagina",219167
"SRS075870","human oral",27869074
"SRS075872","human oral",10882200
"SRS075876","human oral",21207595
"SRS075878","human gut",35334983
"SRS075883","human nose",3753470
"SRS075886","human vagina",3985257
"SRS075947","human oral",49289768
"SRS075950","human oral",2011241
"SRS075980","human nose",214278
"SRS075983","human vagina",1783068
"SRS075984","human gut",34941582
"SRS075987","human oral",29865225
"SRS075989","human oral",571693
"SRS075993","human oral",8470145
"SRS076756","human gut",29672478
"SRS076761","human nose",634931
"SRS076764","human oral",34768288
"SRS076766","human oral",2884461
"SRS076770","human oral",21680000
"SRS076804","human gut",20392785
"SRS076809","human nose",313657
"SRS076812","human vagina",579577
"SRS076815","human oral",15327839
"SRS076817","human oral",884063
"SRS076821","human oral",17696824
"SRS076865","human nose",4544265
"SRS076868","human oral",29101317
"SRS076870","human oral",4312514
"SRS076874","human oral",14970754
"SRS076876","human gut",21483790
"SRS076976","human gut",19728135
"SRS076981","human nose",98421
"SRS077016","human oral",18122256
"SRS077018","human oral",4266581
"SRS077022","human oral",16856436
"SRS077024","human gut",17898800
"SRS077032","human vagina",3006863
"SRS077095","human oral",4871158
"SRS077115","human nose",104158
"SRS077117","human gut",34529179
"SRS077127","human gut",34028087
"SRS077187","human oral",234593
"SRS077231","human gut",24032494
"SRS077236","human nose",19373049
"SRS077239","human oral",25835670
"SRS077241","human oral",11490518
"SRS077245","human oral",29030052
"SRS077303","human oral",9640290
"SRS077323","human gut",20922723
"SRS077327","human oral",26327796
"SRS077329","human oral",1679956
"SRS077343","human vagina",2136901
"SRS077364","human gut",36072763
"SRS077384","human oral",22889545
"SRS077386","human oral",1432185
"SRS077390","human oral",17439609
"SRS077392","human gut",29830413
"SRS077397","human nose",382524
"SRS077400","human vagina",922276
"SRS077441","human oral",22649491
"SRS077443","human oral",8771345
"SRS077447","human oral",17324952
"SRS077453","human nose",16752798
"SRS077454","human gut",21434023
"SRS077533","human gut",28158470
"SRS077549","human oral",12692771
"SRS077561","human nose",116389
"SRS077568","human oral",34486867
"SRS077571","human oral",3562226
"SRS077589","human gut",19817207
"SRS077633","human oral",24929586
"SRS077635","human oral",1477637
"SRS077639","human oral",22394251
"SRS077641","human gut",34095511
"SRS077646","human nose",1546904
"SRS077649","human vagina",378318
"SRS077730","human gut",51855027
"SRS077731","human gut",19588468
"SRS077736","human oral",39147807
"SRS077738","human oral",1740962
"SRS077751","human vagina",654131
"SRS077916","human oral",17215000
"SRS077918","human oral",1472211
"SRS077922","human oral",14272907
"SRS077991","human gut",4226376
"SRS077997","human oral",15423958
"SRS077999","human oral",4879523
"SRS078003","human oral",12084684
"SRS078176","human gut",47646075
"SRS078177","human gut",4558256
"SRS078211","human oral",4549920
"SRS078215","human oral",5956305
"SRS078223","human oral",14538125
"SRS078235","human nose",136205
"SRS078241","human vagina",74177
"SRS078744","human nose",16987824
"SRS097898","human oral",1144897
"SRS097912","human oral",26974829
"SRS097914","human oral",3045424
"SRS097918","human oral",21117160
"SRS097920","human gut",30571119
"SRS097925","human nose",2887730
"SRS097958","human gut",40735847
"SRS097963","human nose",210134
"SRS097966","human oral",29185418
"SRS097968","human oral",12019374
"SRS097972","human oral",30097519
"SRS098033","human nose",16962359
"SRS098039","human vagina",1291842
"SRS098045","human oral",15760628
"SRS098049","human oral",2983479
"SRS098057","human oral",12059384
"SRS098061","human gut",17135837
"SRS098065","human oral",20444179
"SRS098067","human oral",11217960
"SRS098071","human oral",16300778
"SRS098073","human gut",19469909
"SRS098078","human nose",2350424
"SRS098081","human vagina",1345145
"SRS098482","human oral",16410480
"SRS098533","human oral",19204495
"SRS098535","human oral",886944
"SRS098602","human nose",320293
"SRS098626","human oral",15253267
"SRS098655","human gut",17655636
"SRS098704","human oral",16312934
"SRS098706","human oral",369862
"SRS098748","human gut",18944532
"SRS098820","human oral",312687
"SRS098842","human vagina",1447322
"SRS098848","human oral",15929970
"SRS098860","human oral",15804268
"SRS098869","human oral",6646775
"SRS098881","human gut",64960121
"SRS098886","human oral",18512620
"SRS100039","human nose",25596082
"SRS100907","human gut",4365192
"SRS101268","human gut",4120053
"SRS101280","human oral",10141179
"SRS103964","human vagina",1167053
"SRS103974","human oral",4725625
"SRS104036","human gut",18456289
"SRS104039","human oral",17050931
"SRS104041","human oral",957507
"SRS104045","human oral",12268847
"SRS104084","human gut",25479379
"SRS104087","human oral",16996120
"SRS104089","human oral",614648
"SRS104093","human oral",18009474
"SRS104102","human vagina",592837
"SRS1041031","human gut",13833590
"SRS1041032","human gut",9470207
"SRS1041033","human gut",11837487
"SRS1041036","human gut",17433401
"SRS1041037","human gut",13658427
"SRS1041038","human gut",10516893
"SRS1041039","human gut",19279533
"SRS1041090","human gut",11566278
"SRS1041091","human gut",11862484
"SRS1041092","human gut",15927316
"SRS1041093","human gut",18798638
"SRS1041094","human gut",17624068
"SRS1041095","human gut",18634030
"SRS1041112","human gut",14807743
"SRS1041113","human gut",14054283
"SRS1041114","human oral",19818694
"SRS1041115","human oral",19450801
"SRS1041116","human gut",8118733
"SRS1041117","human oral",10048754
"SRS1041118","human gut",18749424
"SRS1041119","human oral",9962593
"SRS1041120","human oral",15146821
"SRS1041121","human oral",13733104
"SRS1041122","human gut",16772190
"SRS1041123","human oral",1234846
"SRS1041124","human gut",5688335
"SRS1041125","human oral",2789706
"SRS1041126","human nose",15365419
"SRS1041127","human vagina",13641216
"SRS1041129","human gut",13888283
"SRS1041130","human gut",16557225
"SRS1041132","human gut",15075135
"SRS1041133","human gut",12187455
"SRS1041134","human gut",17389522
"SRS1041136","human gut",19938092
"SRS1041137","human gut",20039729
"SRS1041138","human gut",14931275
"SRS1041139","human gut",14259481
"SRS1041140","human gut",10256625
"SRS1041141","human gut",10553825
"SRS1041142","human gut",18611911
"SRS1041143","human gut",13678671
"SRS1041144","human gut",18641159
"SRS1041145","human gut",19518561
"SRS1041146","human gut",15770648
"SRS1041147","human gut",17440268
"SRS1041149","human gut",23038132
"SRS1041150","human oral",9295243
"SRS1041151","human oral",22121966
"SRS1041153","human oral",5259825
"SRS1041154","human nose",1548697
"SRS1041155","human vagina",14479793
"SRS1041157","human gut",9078701
"SRS1041159","human oral",19063087
"SRS1041160","human vagina",19671719
"SRS1041161","human oral",12889421
"SRS1041162","human oral",8691216
"SRS1041163","human vagina",17829933
"SRS1041164","human gut",22661879
"SRS1041169","human oral",14591423
"SRS1041170","human oral",19801574
"SRS1041173","human oral",12034604
"SRS1041175","human vagina",19622703
"SRS1041181","human oral",16139233
"SRS1041182","human oral",15650026
"SRS1041183","human oral",15790393
"SRS1041185","human vagina",24951212
"SRS104155","human nose",131870
"SRS104282","human oral",1251873
"SRS104285","human oral",26773668
"SRS104302","human nose",129302
"SRS104314","human oral",22374519
"SRS104316","human oral",3186397
"SRS104320","human oral",26664957
"SRS104327","human gut",24010625
"SRS104470","human nose",76355
"SRS104476","human oral",24266960
"SRS104478","human oral",1636509
"SRS104636","human gut",32691527
"SRS104641","human nose",461584
"SRS104644","human vagina",479525
"SRS104647","human oral",11140408
"SRS104649","human oral",6928182
"SRS104653","human oral",16023047
"SRS104693","human gut",19961525
"SRS104701","human vagina",444669
"SRS104704","human oral",20760052
"SRS104706","human oral",1587526
"SRS104711","human oral",30979248
"SRS104912","human gut",25287497
"SRS104915","human oral",17135658
"SRS104921","human oral",23310187
"SRS104927","human nose",164854
"SRS104962","human oral",23965079
"SRS104964","human oral",3440497
"SRS104968","human oral",15693273
"SRS104974","human nose",95439
"SRS104975","human gut",26662081
"SRS105074","human oral",19649419
"SRS105080","human nose",298904
"SRS105082","human gut",35026764
"SRS105087","human oral",17724101
"SRS105091","human oral",1807820
"SRS105128","human nose",114798
"SRS105136","human oral",18134174
"SRS105140","human oral",1850336
"SRS105148","human oral",10433288
"SRS1054691","human gut",13751611
"SRS1054712","human oral",14116498
"SRS1054716","human gut",13369726
"SRS1054853","human oral",11650700
"SRS1054881","human oral",16399629
"SRS1054927","human vagina",791420
"SRS1054928","human gut",22815916
"SRS1054929","human gut",25005276
"SRS1054934","human oral",26415111
"SRS1055018","human oral",17354442
"SRS1055019","human nose",15597717
"SRS1055020","human oral",14493310
"SRS1055021","human vagina",22770994
"SRS1055022","human gut",33127673
"SRS1055023","human oral",18107850
"SRS1055025","human oral",16135669
"SRS1055026","human oral",13345767
"SRS1055028","human oral",11631019
"SRS1055030","human oral",15979116
"SRS1055032","human nose",12861937
"SRS1055033","human oral",9991291
"SRS1055034","human gut",11244110
"SRS1055035","human oral",10816770
"SRS1055036","human oral",18906545
"SRS1055037","human oral",19580444
"SRS1055038","human gut",20506910
"SRS1055039","human oral",15458573
"SRS1055040","human oral",3013386
"SRS1055041","human nose",159476
"SRS1055042","human oral",5997701
"SRS1055043","human gut",20240623
"SRS1055044","human vagina",24379055
"SRS1055045","human nose",15940957
"SRS1055046","human oral",18465614
"SRS1055047","human oral",19457553
"SRS1055048","human oral",9051054
"SRS1055049","human gut",17129115
"SRS1055050","human nose",1982860
"SRS1055051","human vagina",14651390
"SRS1055052","human nose",4895423
"SRS1055054","human oral",4230628
"SRS1055055","human oral",8480919
"SRS1055056","human gut",10881711
"SRS1055057","human nose",616050
"SRS1055058","human vagina",312469
"SRS1055059","human oral",14432769
"SRS1055060","human oral",34192322
"SRS1055061","human oral",1526016
"SRS1055063","human oral",14104661
"SRS1055064","human oral",1824083
"SRS1055065","human oral",11556496
"SRS1055066","human vagina",16693791
"SRS1055067","human gut",19905311
"SRS1055069","human gut",18691056
"SRS1055071","human oral",16272744
"SRS1055072","human oral",16230158
"SRS1055073","human oral",17658624
"SRS1055074","human nose",12568316
"SRS1055075","human vagina",14914725
"SRS1055076","human gut",15327540
"SRS1055078","human oral",5465305
"SRS1055079","human oral",3454491
"SRS1055080","human oral",16736339
"SRS1055081","human nose",20140234
"SRS1055082","human vagina",20617293
"SRS1055083","human gut",16936530
"SRS1055084","human oral",20476834
"SRS1055085","human oral",11666688
"SRS1055086","human oral",10443200
"SRS1055087","human nose",17965746
"SRS1055088","human vagina",28732795
"SRS1055090","human oral",14831151
"SRS1055091","human oral",9672693
"SRS1055092","human nose",953843
"SRS1055094","human vagina",19536456
"SRS1055095","human gut",4388388
"SRS1055097","human oral",20853793
"SRS1055098","human oral",9534342
"SRS1055099","human gut",15410157
"SRS1055100","human oral",2677949
"SRS1055101","human oral",10250007
"SRS1055102","human nose",380834
"SRS1055103","human vagina",286403
"SRS142542","human gut",34865209
"SRS142545","human oral",12859810
"SRS142547","human oral",571622
"SRS142551","human oral",13047691
"SRS142557","human nose",448913
"SRS142560","human vagina",937923
"SRS142618","human gut",26264885
"SRS142781","human gut",79639079
"SRS142879","human oral",777913
"SRS142907","human oral",21879720
"SRS142921","human gut",42226913
"SRS142923","human gut",18751175
"SRS142928","human nose",400964
"SRS142940","human oral",59228
"SRS142968","human oral",1232923
"SRS142980","human gut",18140889
"SRS143014","human vagina",768035
"SRS143016","human vagina",544536
"SRS143037","human oral",39787213
"SRS143039","human oral",11496681
"SRS143050","human nose",285743
"SRS143085","human gut",24758237
"SRS143088","human oral",32543238
"SRS143090","human oral",5422340
"SRS143094","human oral",18611827
"SRS143100","human nose",2521454
"SRS143135","human oral",21730515
"SRS143137","human oral",12220397
"SRS143141","human oral",16620946
"SRS143147","human nose",8522856
"SRS143148","human gut",26374308
"SRS143218","human oral",16842680
"SRS143231","human oral",30965404
"SRS143233","human oral",3813317
"SRS143247","human vagina",250956
"SRS143310","human oral",57627798
"SRS143340","human vagina",408032
"SRS143354","human oral",24364007
"SRS143356","human oral",1258852
"SRS143360","human oral",16742793
"SRS143370","human nose",18881882
"SRS143372","human gut",20014900
"SRS143378","human vagina",22836701
"SRS143409","human oral",6523358
"SRS143415","human nose",260647
"SRS143423","human oral",70725998
"SRS143450","human oral",24876617
"SRS143452","human oral",830590
"SRS143462","human nose",48391
"SRS143465","human vagina",6284705
"SRS143466","human gut",28794595
"SRS143523","human gut",30399198
"SRS143566","human nose",54125
"SRS143596","human vagina",4888910
"SRS143678","human oral",31618733
"SRS143680","human oral",7584038
"SRS143684","human oral",20222295
