"Term_ID","Term_Label","Parent_ID","Parent_Label","geneclass"
"ARO:3002506","PDC-7","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3001825","ACT-6","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3003872","ADC-41","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3002117","CMY-105","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3003796","Acinetobacter baumannii ampC beta-lactamase","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3002492","LRA-18","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3001838","ACT-17","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3000960","TEM-93","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3002496","OXA-418","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3002429","OKP-A-12","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3002074","CMY-61","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3007004","VHW-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3002852","arr-7","ARO:3000576","rifampin inactivation enzyme","rifampin inactivation enzyme"
"ARO:3002546","AAC(6')-Ib","ARO:3000345","AAC(6')","aac"
"ARO:3007919","ACT-154","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3007003","VHH-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3007273","MCR-3.19","ARO:3003580","gene altering cell wall charge","cell wall charge"
"ARO:3004715","vga(E) Staphylococcus cohnii","ARO:3004469","ABC-F ATP-binding cassette ribosomal protection protein","abcF"
"ARO:3009012","PEN-A33","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3001878","CTX-M-15","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3009007","PEN-A29","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3001478","OXA-193","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3002736","QnrB21","ARO:3000419","quinolone resistance protein (qnr)","qnr"
"ARO:3006390","ADC-221","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3008784","OXY-10-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3008226","IND-18","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3004766","CGA-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3007648","PSZ-1","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3002572","AAC(6')-Iad","ARO:3000345","AAC(6')","aac"
"ARO:3004735","ARL-2","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3002871","tet(37)","ARO:3000036","tetracycline inactivation enzyme","tet enzyme"
"ARO:3005859","OXA-638","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3001458","OXA-153","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3000904","TEM-34","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3004596","erm(46)","ARO:3000560","Erm 23S ribosomal RNA methyltransferase","erm"
"ARO:3006988","SGM-2","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3004730","tva(A)","ARO:3004469","ABC-F ATP-binding cassette ribosomal protection protein","abcF"
"ARO:3008081","BMHC-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3008228","KHM-2","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3004645","dfrI","ARO:3003425","antibiotic resistant dihydrofolate reductase","dfr"
"ARO:3008095","CMH-20","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3008997","PEN-A1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3002520","OCH-7","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3004826","LAP-2","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3004747","BAT-1","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3004647","AQU-2","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3001748","OXA-293","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3003894","Rm3","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3005840","OXA-619","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3008734","OXA-957","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3005540","BlaB-27","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3005116","AAC(6')-Ib-cr6","ARO:3000345","AAC(6')","aac"
"ARO:3009056","SHV-237","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3002829","vgaA","ARO:3004469","ABC-F ATP-binding cassette ribosomal protection protein","abcF"
"ARO:3005774","OXA-550","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3006348","ADC-176","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3002577","AAC(6')-Ib4","ARO:3000345","AAC(6')","aac"
"ARO:3001457","OXA-152","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3003749","salA","ARO:3004469","ABC-F ATP-binding cassette ribosomal protection protein","abcF"
"ARO:3002599","AAC(6')-30/AAC(6')-Ib' bifunctional protein","ARO:3007419","aminoglycoside bifunctional resistance protein","bifunctional aminoglycoside"
"ARO:3005797","OXA-576","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3007002","TTU-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3005115","AAC(6')-Ib-cr5","ARO:3000345","AAC(6')","aac"
"ARO:3005772","OXA-548","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3001722","OXA-266","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3003649","CTX-M-165","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3005351","DfrA39","ARO:3003425","antibiotic resistant dihydrofolate reductase","dfr"
"ARO:3008079","B3SU2-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3006949","MAL-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3004780","DES-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3006888","GIL-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3008814","OXY-6-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3002790","QnrS1","ARO:3000419","quinolone resistance protein (qnr)","qnr"
"ARO:3002483","LRA-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3002411","OXY-5-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3001522","OXA-334","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3003885","ADC-79","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3005087","msrF","ARO:3004469","ABC-F ATP-binding cassette ribosomal protection protein","abcF"
"ARO:3006312","ADC-137","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3006445","ADC-88","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3006922","CMA-1","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3007694","AMZ-1","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3008768","OXA-991","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3003107","mef(B)","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump"
"ARO:3005089","mef(D)","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump"
"ARO:3002519","OCH-6","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3002262","IND-6","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3002830","vgaALC","ARO:3004469","ABC-F ATP-binding cassette ribosomal protection protein","abcF"
"ARO:3004362","OXA-535","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3002059","CMY-48","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3008518","OXA-1100","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3005852","OXA-631","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3006226","CepA-49","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3005743","OXA-513","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3006915","CfiA23","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3006223","BKC-2","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3005794","OXA-572","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3001413","OXA-18","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3002653","APH(3')-VIb","ARO:3000126","APH(3')","aph"
"ARO:3008770","OXA-993","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3001809","OXA-209","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3004503","MCR-3.6","ARO:3003580","gene altering cell wall charge","cell wall charge"
"ARO:3004508","MCR-3.9","ARO:3003580","gene altering cell wall charge","cell wall charge"
"ARO:3006999","SST-1","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3006947","LUT-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3003151","CARB-22","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3008435","OXA-1014","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3003718","MSI-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3006214","VEB-19","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3004757","BKC-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3006699","PDC-33","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3004638","AAC(6')-I-48","ARO:3000345","AAC(6')","aac"
"ARO:3008194","GMA-2","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3008699","OXA-1289","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3008591","OXA-1173","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3008989","PEN-A11","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3006619","PDC-241","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3006658","PDC-286","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3005296","PDC-272","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3006908","CfiA14","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3008447","OXA-1026","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3008525","OXA-1107","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3005777","OXA-553","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3002250","CARB-12","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3006089","OXA-901","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3007442","SSA","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3008649","OXA-1239","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3002516","OCH-3","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3006575","PDC-196","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3006886","EVM-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3009009","PEN-A30","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3006893","ALG6-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3000851","THIN-B","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3006973","PME-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3008158","CTX-M-269","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3006981","RSA2-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3008871","PDC-524","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3008815","OXY-6-7","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3006918","CfiA27","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3008070","AFM-3","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3005824","OXA-603","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3008993","PEN-A16","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3008706","OXA-1296","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3006187","KPC-58","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3002299","VIM-29","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3007823","VIM-86","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3005500","VIM-52","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3008988","PEN-A10","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3008992","PEN-A15","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3007374","PJM-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3003720","SPG-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3009022","PEN-A9","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3007196","KPC-123","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3006229","ACC-1b","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3008474","OXA-1056","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3006864","CRD3-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3008738","OXA-961","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3006525","PDC-148","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3001768","OXA-118","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3005584","CARB-50","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3006995","SPN79-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3009002","PEN-A24","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3008083","CAM-2","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3003115","OXA-427","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
"ARO:3006954","MYO-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3006943","LUT-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3006539","PDC-160","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3006931","KLUC-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase"
"ARO:3008861","PDC-514","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3007848","NWM-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase"
"ARO:3008912","PDC-565","ARO:3000076","class C beta-lactamase","class C beta-lactamase"
"ARO:3005720","OXA-114u","ARO:3000075","class D beta-lactamase","class D beta-lactamase"
