"","ARO_Term_ID","Term_Label","Parent_ID","Parent_Label","gene_class","abbreviation"
"972","ARO:3004089","ANT(3'')-IIa","ARO:3004275","ANT(3'')","ant","ant"
"973","ARO:3008060","ADC-350","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"974","ARO:3006993","SGM-7","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"975","ARO:3001547","OXA-360","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"976","ARO:3005334","Trimethoprim-resistant dihydrofolate reductase DfrA42","ARO:3003425","antibiotic resistant dihydrofolate reductase","dfr","dfr"
"977","ARO:3002803","QnrVC6","ARO:3000419","quinolone resistance protein (qnr)","qnr","qnr"
"978","ARO:3004684","MCR-9.1","ARO:3003580","gene altering cell wall charge","cell wall charge","cell wall charge"
"979","ARO:3008530","OXA-1112","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"980","ARO:3008774","OXA-997","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"981","ARO:3001681","OXA-278","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"982","ARO:3003742","mphG","ARO:3000333","macrolide phosphotransferase (MPH)","mph","mph"
"983","ARO:3008426","OXA-1005","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"984","ARO:3002269","IND-14","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"985","ARO:3004771","CIA-4","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"986","ARO:3008063","ADC-353","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"987","ARO:3001732","OXA-276","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"988","ARO:3002257","IND-2","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"989","ARO:3004838","LEN-30","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"990","ARO:3000853","AIM-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"991","ARO:3006324","ADC-150","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"992","ARO:3007032","Erm(50)","ARO:3000560","Erm 23S ribosomal RNA methyltransferase","erm","erm"
"993","ARO:3008077","AXC-8","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"994","ARO:3004568","dfrA18","ARO:3003425","antibiotic resistant dihydrofolate reductase","dfr","dfr"
"995","ARO:3002570","AAC(6')-Iz","ARO:3000345","AAC(6')","aac","aac"
"996","ARO:3002922","vanR gene in vanC cluster","ARO:3002976","gene(s) or protein(s) associated with a glycopeptide resistance cluster","van","van"
"997","ARO:3001611","OXA-58","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"998","ARO:3006017","OXA-819","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"999","ARO:3002521","OCH-8","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1000","ARO:3009035","RAA-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1001","ARO:3005462","EBR-4","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1002","ARO:3006977","PST-2","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1003","ARO:3006897","AXC-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1004","ARO:3001609","OXA-114a","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1005","ARO:3008195","GOB-17","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1006","ARO:3005525","BlaB-12","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1007","ARO:3008424","OXA-1003","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1008","ARO:3007952","ACT-189","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1009","ARO:3008003","ADC-287","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1010","ARO:3003017","dfrA21","ARO:3003425","antibiotic resistant dihydrofolate reductase","dfr","dfr"
"1011","ARO:3008204","HER-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1012","ARO:3006927","KLUC-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1013","ARO:3001503","OXA-258","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1014","ARO:3002255","CARB-16","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1015","ARO:3008758","OXA-981","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1016","ARO:3002646","APH(3')-IIc","ARO:3000126","APH(3')","aph","aph"
"1017","ARO:3002540","AAC(3)-VIa","ARO:3000322","AAC(3)","aac","aac"
"1018","ARO:3000582","L1 beta-lactamase","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1019","ARO:3001397","OXA-2","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1020","ARO:3006105","OXA-919","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1021","ARO:3007515","ANT(9)-Ic","ARO:3000228","ANT(9)","ant","ant"
"1022","ARO:3006992","SGM-6","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1023","ARO:3002702","cmrA","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1024","ARO:3004805","GOB-13","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1025","ARO:3007890","ACT-107","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1026","ARO:3001550","OXA-363","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1027","ARO:3000250","ErmC","ARO:3000560","Erm 23S ribosomal RNA methyltransferase","erm","erm"
"1028","ARO:3002875","dfrE","ARO:3003425","antibiotic resistant dihydrofolate reductase","dfr","dfr"
"1029","ARO:3003110","catB10","ARO:3000122","chloramphenicol acetyltransferase (CAT)","cat","cat"
"1030","ARO:3001692","OXA-229","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1031","ARO:3002607","aadA7","ARO:3004275","ANT(3'')","ant","ant"
"1032","ARO:3007654","erm(56)","ARO:3000560","Erm 23S ribosomal RNA methyltransferase","erm","erm"
"1033","ARO:3007201","PAM-3","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1034","ARO:3006152","OKP-C-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1035","ARO:3006308","ADC-133","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1036","ARO:3006974","POM-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1037","ARO:3007925","ACT-160","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1038","ARO:3007913","ACT-145","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1039","ARO:3006946","LUT-4","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1040","ARO:3008205","HER-6","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1041","ARO:3005009","qacE","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1042","ARO:3001044","TEM-181","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1043","ARO:3000979","TEM-116","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1044","ARO:3002647","APH(3')-IIIa","ARO:3000126","APH(3')","aph","aph"
"1045","ARO:3005067","ParS","ARO:3000451","protein(s) and two-component regulatory system modulating antibiotic efflux","efflux pump","efflux"
"1046","ARO:3002859","dfrA14","ARO:3003425","antibiotic resistant dihydrofolate reductase","dfr","dfr"
"1047","ARO:3002863","dfrA8","ARO:3003425","antibiotic resistant dihydrofolate reductase","dfr","dfr"
"1048","ARO:3002609","aadA9","ARO:3004275","ANT(3'')","ant","ant"
"1049","ARO:3003563","RCP-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1050","ARO:3002596","AAC(6')-IIc","ARO:3000345","AAC(6')","aac","aac"
"1051","ARO:3002838","lnuD","ARO:3000221","lincosamide nucleotidyltransferase (LNU)","lnu","lnu"
"1052","ARO:3002334","GES-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1053","ARO:3004635","AAC(6')-Il","ARO:3000345","AAC(6')","aac","aac"
"1054","ARO:3000589","NDM-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1055","ARO:3003552","fusB","ARO:3005086","Target protecting FusB-type protein conferring resistance to Fusidic acid","fusB-type","fusB-type"
"1056","ARO:3005868","OXA-652","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1057","ARO:3003128","OXA-436","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1058","ARO:3005864","OXA-644","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1059","ARO:3003015","dfrA19","ARO:3003425","antibiotic resistant dihydrofolate reductase","dfr","dfr"
"1060","ARO:3003954","efmA","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1061","ARO:3003839","Mrx","ARO:3000333","macrolide phosphotransferase (MPH)","mph","mph"
"1062","ARO:3003172","ACT-37","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1063","ARO:3002439","OKP-B-6","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1064","ARO:3006969","PLA-2a","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1065","ARO:3002062","CMY-51","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1066","ARO:3006153","OKP-D-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1067","ARO:3004659","Mef(En2)","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1068","ARO:3004761","BRO-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1069","ARO:3001780","OXA-85","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1070","ARO:3006998","SPU-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1071","ARO:3005166","tet(X1)","ARO:3000036","tetracycline inactivation enzyme","tet enzyme","tet enzyme"
"1072","ARO:3004466","ICR-Mc","ARO:3003580","gene altering cell wall charge","cell wall charge","cell wall charge"
"1073","ARO:3006228","ACC-1a","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1074","ARO:3002559","AAC(6')-Ip","ARO:3000345","AAC(6')","aac","aac"
"1075","ARO:3003186","CARB-23","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1076","ARO:3002242","CARB-3","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1077","ARO:3007837","CARB-58","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1078","ARO:3002602","aadA2","ARO:3004275","ANT(3'')","ant","ant"
"1079","ARO:3005734","OXA-504","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1080","ARO:3003719","MSI-OXA","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1081","ARO:3006871","CSP-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1082","ARO:3004060","Type B NfxB","ARO:3000451","protein(s) and two-component regulatory system modulating antibiotic efflux","efflux pump","efflux"
"1083","ARO:3003583","basS","ARO:3000451","protein(s) and two-component regulatory system modulating antibiotic efflux","efflux pump","efflux"
"1084","ARO:3002543","AAC(3)-IXa","ARO:3000322","AAC(3)","aac","aac"
"1085","ARO:3005561","CARB-25","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1086","ARO:3000173","tet(E)","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1087","ARO:3008720","OXA-725","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1088","ARO:3003324","Bacillus subtilis mprF","ARO:3003580","gene altering cell wall charge","cell wall charge","cell wall charge"
"1089","ARO:3000614","mef(E)","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1090","ARO:3003652","CMY-132","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1091","ARO:3003967","lfrA","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1092","ARO:3000090","Bla1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1093","ARO:3002940","vanS gene in vanN cluster","ARO:3002976","gene(s) or protein(s) associated with a glycopeptide resistance cluster","van","van"
"1094","ARO:3002705","floR","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1095","ARO:3002973","vanTm gene in vanL cluster","ARO:3002976","gene(s) or protein(s) associated with a glycopeptide resistance cluster","van","van"
"1096","ARO:3000565","tet(38)","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1097","ARO:3004734","ARL-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1098","ARO:3002561","AAC(6')-Ir","ARO:3000345","AAC(6')","aac","aac"
"1099","ARO:3002529","AAC(3)-Id","ARO:3000322","AAC(3)","aac","aac"
"1100","ARO:3009045","SFC-2","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1101","ARO:3007635","CAE-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1102","ARO:3006990","SGM-4","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1103","ARO:3005558","BUT-2","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1104","ARO:3002482","LRA-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1105","ARO:3003006","blt","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1106","ARO:3006989","SGM-3","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1107","ARO:3002936","vanS gene in vanF cluster","ARO:3002976","gene(s) or protein(s) associated with a glycopeptide resistance cluster","van","van"
"1108","ARO:3001059","SHV-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1109","ARO:3006099","OXA-912","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1110","ARO:3002819","msrC","ARO:3004469","ABC-F ATP-binding cassette ribosomal protection protein","abcF","ABC-F"
"1111","ARO:3007662","Rv1877","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1112","ARO:3000181","tet(V)","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1113","ARO:3006978","PSV-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1114","ARO:3003969","lmrP","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1115","ARO:3005327","OXA-672","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1116","ARO:3006878","EC-18","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1117","ARO:3002586","AAC(6')-32","ARO:3000345","AAC(6')","aac","aac"
"1118","ARO:3002477","LEN-14","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1119","ARO:3000178","tet(K)","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1120","ARO:3001100","SHV-42","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1121","ARO:3000936","TEM-70","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1122","ARO:3004749","BCL-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1123","ARO:3002937","vanS gene in vanG cluster","ARO:3002976","gene(s) or protein(s) associated with a glycopeptide resistance cluster","van","van"
"1124","ARO:3008567","OXA-1149","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1125","ARO:3003007","bmr","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1126","ARO:3002941","vanS gene in vanO cluster","ARO:3002976","gene(s) or protein(s) associated with a glycopeptide resistance cluster","van","van"
"1127","ARO:3005931","OXA-726","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1128","ARO:3005057","tet(X5)","ARO:3000036","tetracycline inactivation enzyme","tet enzyme","tet enzyme"
"1129","ARO:3000300","lsaA","ARO:3004469","ABC-F ATP-binding cassette ribosomal protection protein","abcF","ABC-F"
