sample_id	original_name	habitat	GCfrac	basepairsHQ	basepairsRaw	insertsHQ	insertsRaw	nr_orfs	latitude	longitude	income_group	country
SAMN01795804	SAMN01795804	human gut	0.547515893916583	605294362	2246881738	6188072	11111693	15084	37.09024	-95.712891	High income	United States of America
SAMN01795805	SAMN01795805	human gut	0.441417389341238	2562600567	4098575690	16146747	20225373	34582	37.09024	-95.712891	High income	United States of America
SAMN01795809	SAMN01795809	human gut	0.5479572795501888	2617617963	3953470860	15454310	19533218	7389	37.09024	-95.712891	High income	United States of America
SAMN01795812	SAMN01795812	human gut	0.5752216159174202	2197645765	4478176940	16220696	22133716	21185	37.09024	-95.712891	High income	United States of America
SAMN01795820	SAMN01795820	human gut	0.38549305843867776	2617148764	3552831984	15603081	17551072	13169	37.09024	-95.712891	High income	United States of America
SAMN01795845	SAMN01795845	human gut	0.4317236671136637	2335968351	3061673936	12877525	15140222	4474	37.09024	-95.712891	High income	United States of America
SAMN01795846	SAMN01795846	human gut	0.369367055017801	3242005589	4269427098	18978297	21075963	11336	37.09024	-95.712891	High income	United States of America
SAMN01795847	SAMN01795847	human gut	0.3013692782599208	3871379535	5179355504	22613523	25588702	3539	37.09024	-95.712891	High income	United States of America
SAMN01795855	SAMN01795855	human gut	0.4975311625248863	1812894197	3315322402	12282880	16391773	5350	37.09024	-95.712891	High income	United States of America
SAMN01795856	SAMN01795856	human gut	0.4270906525311304	267183054	381465330	1518041	1879593	8519	37.09024	-95.712891	High income	United States of America
SAMN01795858	SAMN01795858	human gut	0.4792949440449791	2370374453	3302373944	13422044	16236122	20668	37.09024	-95.712891	High income	United States of America
SAMN01795862	SAMN01795862	human gut	0.5026152650059097	1485078211	2765130782	10116978	13666027	11036	37.09024	-95.712891	High income	United States of America
SAMN01795863	SAMN01795863	human gut	0.4952246095062041	1728679573	3969909624	12000342	19575548	25423	37.09024	-95.712891	High income	United States of America
SAMN01795864	SAMN01795864	human gut	0.4799886584910455	2091344127	2916920320	11848139	14334754	27989	37.09024	-95.712891	High income	United States of America
SAMN01795865	SAMN01795865	human gut	0.4098859240861872	1905982856	3224412194	12326635	15919965	16937	37.09024	-95.712891	High income	United States of America
SAMN01795867	SAMN01795867	human gut	0.4893644205323723	1555710012	3579507248	11363194	17673318	19163	37.09024	-95.712891	High income	United States of America
SAMN01795871	SAMN01795871	human gut	0.5539962925102769	1404454057	2209890832	8450917	10901378	19454	37.09024	-95.712891	High income	United States of America
SAMN01795873	SAMN01795873	human gut	0.30131834377353944	2607085142	3423237744	14896207	16920346	10576	37.09024	-95.712891	High income	United States of America
SAMN01795876	SAMN01795876	human gut	0.4344399349107434	2412779121	3205281174	13380331	15851061	4514	37.09024	-95.712891	High income	United States of America
SAMN01795880	SAMN01795880	human gut	0.4958741001738737	1509391314	2757949416	10604009	13936128	30007	37.09024	-95.712891	High income	United States of America
SAMN01795881	SAMN01795881	human gut	0.4284870866104125	202533297	315002816	1182981	1534498	607	37.09024	-95.712891	High income	United States of America
SAMN01795884	SAMN01795884	human gut	0.37785898447181626	451133098	747689702	2757123	3687709	4590	37.09024	-95.712891	High income	United States of America
SAMN01795885	SAMN01795885	human gut	0.5024963047714182	2099630295	2960008294	11967214	14615551	5459	37.09024	-95.712891	High income	United States of America
SAMN01795886	SAMN01795886	human gut	0.3738365677598288	1955053729	2552008998	11341057	12910889	12217	37.09024	-95.712891	High income	United States of America
SAMN01795937	SAMN01795937	human gut	0.5028665184435255	1798488006	2940337478	11553048	14521711	10090	37.09024	-95.712891	High income	United States of America
SAMN01795951	SAMN01795951	human gut	0.4577074778362921	775108207	3497709298	9804542	17297963	5565	37.09024	-95.712891	High income	United States of America
SAMN01795958	SAMN01795958	human gut	0.3980083952958641	4718210448	8782506134	30095436	43450749	37038	37.09024	-95.712891	High income	United States of America
SAMN01795961	SAMN01795961	human gut	0.3919004578793347	2539953079	3262414994	13877181	16114543	16804	37.09024	-95.712891	High income	United States of America
SAMN01795962	SAMN01795962	human gut	0.4470216861946769	2014737845	3412590622	13111989	16851293	17829	37.09024	-95.712891	High income	United States of America
SAMN01795963	SAMN01795963	human gut	0.4529406015061804	2057760993	2845485698	11629315	14024249	9264	37.09024	-95.712891	High income	United States of America
SAMN01795965	SAMN01795965	human gut	0.48448702022527	3421048259	6275771102	24064410	31048237	10902	37.09024	-95.712891	High income	United States of America
SAMN01795968	SAMN01795968	human gut	0.5311042607104395	2404647508	4007948006	16134492	19815237	62269	37.09024	-95.712891	High income	United States of America
SAMN01828206	SAMN01828206	soil	0.6101500796674753	132592378	294054771	643841	738094	42817	57.02	-111.55	High income	Canada
SAMN01828208	SAMN01828208	soil	0.589923019468607	72209686	187897104	376441	484058	25581	57.02	-111.55	High income	Canada
SAMN01828240	SAMN01828240	soil	0.4902033458529599	48641378082	102888219446	282330952	342754570	2608706	57.02	-111.55	High income	Canada
SAMN01828241	SAMN01828241	soil	0.5265728711512554	81189530161	161619116100	413152897	538730387	2768678	57.02	-111.55	High income	Canada
SAMN01828286	SAMN01828286	human gut	0.5069200871653031	2773813702	3367686060	15338810	16654137	32045	37.09024	-95.712891	High income	United States of America
SAMN01828410	SAMN01828410	human gut	0.4586535635605912	2266648420	3325638172	13907460	16806946	31471	37.09024	-95.712891	High income	United States of America
SAMN01828445	SAMN01828445	soil	0.4105814876686856	39780907102	59387159692	172093989	197651508	751964	57.02	-111.55	High income	Canada
SAMN01828446	SAMN01828446	soil	0.5818294889258016	78610249	241647320	532464	693627	14447	54.16	-114.71	High income	Canada
SAMN01828447	SAMN01828447	soil	0.6004212582707956	43680483386	108989405100	260579702	363298017	1019327	52.119	-113.78	High income	Canada
SAMN01828448	SAMN01828448	soil	0.5310974114283286	98088727	254916336	564642	798583	30468	37.0	108.0	Upper middle income	China
SAMN01828449	SAMN01828449	soil	0.5018151073774629	63382969039	129109250383	322868335	430054900	1849084	57.02	-111.55	High income	Canada
SAMN01828450	SAMN01828450	soil	0.4808456656309516	31356954579	63398677145	166729946	211245117	700992	57.02	-111.55	High income	Canada
SAMN01828451	SAMN01828451	soil	0.5157510625379398	68628278113	132055086852	342418371	439994303	892556	40.1	-104.8	High income	United States of America
SAMN01828452	SAMN01828452	soil	0.4924000046811018	58276878	218662480	466540	712146	10766	37.0	108.0	Upper middle income	China
SAMN01828453	SAMN01828453	soil	0.4634696988279388	48128430173	118006482685	290014618	393230558	971170	57.02	-111.55	High income	Canada
SAMN01828454	SAMN01828454	soil	0.4797454887068865	75046886	320225608	521407	647716	19359	51.97402750000001	-113.8051889	High income	Canada
SAMN01828455	SAMN01828455	soil	0.4790128591741454	90173598	356710869	631481	757872	26975	51.97402750000001	-113.8051889	High income	Canada
SAMN01882979	SAMN01882979	human gut	0.4175042171890693	157047357	252828818	935493	1246239	722	37.09024	-95.712891	High income	United States of America
SAMN01882989	SAMN01882989	human gut	0.4199247308551151	140216531	209224860	803265	1031956	537	37.09024	-95.712891	High income	United States of America
SAMN01883005	SAMN01883005	human gut	0.4488448263062244	525434960	2206364374	6121857	10915097	0	37.09024	-95.712891	High income	United States of America
SAMN01883006	SAMN01883006	human gut	0.5442300828566595	2072848745	3285903812	13185393	16553256	26463	37.09024	-95.712891	High income	United States of America
SAMN01883007	SAMN01883007	human gut	0.5790339615964125	1754038573	2851190620	11211564	14311480	11957	37.09024	-95.712891	High income	United States of America
SAMN01883010	SAMN01883010	human gut	0.4728655985575996	1695245803	3117703074	11437445	15333793	16914	37.09024	-95.712891	High income	United States of America
SAMN01883013	SAMN01883013	human gut	0.4387876665987192	601219871	2545633482	6926189	12601351	772	37.09024	-95.712891	High income	United States of America
SAMN01883014	SAMN01883014	human gut	0.4537202532116677	507029904	1866429550	6034624	9435143	712	37.09024	-95.712891	High income	United States of America
SAMN01883015	SAMN01883015	human gut	0.44959826197004776	854262560	3484436362	9879824	17247865	1748	37.09024	-95.712891	High income	United States of America
SAMN01889052	SAMN01889052	human gut	0.4489263398479856	370335245	1483822738	4292849	7342237	49	37.09024	-95.712891	High income	United States of America
SAMN01889405	SAMN01889405	human gut	0.4381090348646993	592126124	2414937570	6799947	11952641	2	37.09024	-95.712891	High income	United States of America
SAMN01889407	SAMN01889407	human gut	0.5177225776988272	2991453157	4356502250	17292826	21463785	34830	37.09024	-95.712891	High income	United States of America
SAMN01893872	SAMN01893872	human gut	0.4600204226465016	804250458	3438099730	9458838	17017587	0	37.09024	-95.712891	High income	United States of America
SAMN01906330	SAMN01906330	human gut	0.4487139442564899	487664962	2108159944	5645648	10433956	0	37.09024	-95.712891	High income	United States of America
SAMN01906337	SAMN01906337	human gut	0.506869067379159	3097559871	5114541000	20711089	25203886	13441	37.09024	-95.712891	High income	United States of America
SAMN01919664	SAMN01919664	human gut	0.4727762284273438	1648466880	2951735872	10977188	14519190	39973	37.09024	-95.712891	High income	United States of America
SAMN01919674	SAMN01919674	human gut	0.4764959310036087	1202239896	6492019120	17355186	32106942	0	37.09024	-95.712891	High income	United States of America
SAMN01985131	SAMN01985131	human gut	0.4745757010471393	2262152260	3370830176	14243713	16616348	91821	37.09024	-95.712891	High income	United States of America
SAMN02263933	SAMN02263933	soil	0.625080158304232	186560521	539188705	663072	718905	74937	57.02	-111.55	High income	Canada
SAMN02263934	SAMN02263934	soil	0.6288052512725499	146255749	469429785	568181	617900	46714	57.02	-111.55	High income	Canada
SAMN02263955	SAMN02263955	soil	0.5508881492928444	57543306188	122763597900	304089980	409211993	2474145	57.02	-111.55	High income	Canada
SAMN02264966	SAMN02264966	soil	0.4224255064065407	63099742251	152548988487	366365027	559046391	100308	56.04	-118.13	High income	Canada
SAMN02264967	SAMN02264967	soil	0.5472493764474564	31318118669	114756398675	211801728	381898344	144615	56.04	-118.13	High income	Canada
SAMN02333917	SAMN02333917	human gut	0.4438252764618467	5526068674	10203569440	34316077	50512720	392706	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333918	SAMN02333918	human gut	0.4331649488770404	5859403077	10447960554	35949716	51722577	266740	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333919	SAMN02333919	human gut	0.4537888367773438	6441409990	12023921124	40325469	59524362	360541	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333920	SAMN02333920	human gut	0.4507402472436558	6041121975	11381124400	37847357	56342200	480682	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333921	SAMN02333921	human gut	0.4384317768627383	6995419955	12629190490	43003445	62520745	426539	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333922	SAMN02333922	human gut	0.4539796712570376	5443791792	10368963808	34211030	51331504	399394	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333923	SAMN02333923	human gut	0.4750089375366257	5117499086	9992306730	32591298	49466865	396291	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333924	SAMN02333924	human gut	0.4465481322769881	6079579405	11071588084	37539429	54809842	280166	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333925	SAMN02333925	human gut	0.4495851893154839	6424800587	11889527898	40024526	58859049	310805	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333926	SAMN02333926	human gut	0.4461414539292816	6642332392	12239264840	41240936	60590420	392945	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333927	SAMN02333927	soil	0.6114022366085725	3295032826	6152523272	21302653	30458036	57535	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333928	SAMN02333928	soil	0.623611319669509	3131971152	6052838898	20517161	29964549	40272	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333929	SAMN02333929	human gut	0.4704485943050785	4923450706	7120882386	28472086	35251893	382434	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333930	SAMN02333930	soil	0.6156035500693209	3118542217	6025724842	20401633	29830321	105508	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333931	SAMN02333931	soil	0.617237224244193	3908304330	7342401444	25318679	36348522	70798	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333932	SAMN02333932	soil	0.6222511480613205	3783278833	7229228722	24620597	35788261	105510	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333933	SAMN02333933	soil	0.607605070952662	3183746055	5879486134	20483785	29106367	35331	-17.713371	178.065032	Upper middle income	Fiji
SAMN02333934	SAMN02333934	soil	0.5930558376562585	3580807221	6468082622	22805245	32020211	57909	-17.713371	178.065032	Upper middle income	Fiji
